timestamp,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,label
22.5567745,0.06407883,0.04318638,0.01218314,0.05809696,0.05169469,0.0009003544,4.787089E-06,1.761628E-06,0.2185354,0.2372822,0.2078751,0.2221509,0.03426654,0.2491189,0.2100957,0.01542893,0.07920972,0.05714434,0.5197355,0.5032233,0.004821764,0.005216931,0.002031547,0.0007902454,0.1727993,0.0007871909,0.007117502,0.01571753,0.06826503,0.0001545932,0.000103536,0.02885784,0.0003371504,0.1246705,0.2491727,0.1259413,0.1728164,0.004505019,0.003366105,0.002074436,0.02285741,0.002132489,0.009708439,0.9694752,0.9746737,0.1259869,0.040694,0.6502727,0.7588381,1.907388E-06,4.808012E-06,Happy
22.5765905,0.06623683,0.04417685,0.01217794,0.05631023,0.05067344,0.0008999569,4.824078E-06,1.766436E-06,0.2163575,0.2357794,0.2068107,0.2212813,0.03347837,0.2517637,0.212932,0.0151799,0.07947772,0.0573307,0.5192617,0.5032321,0.004874248,0.005246217,0.00203446,0.0007835007,0.171373,0.0007845393,0.007082247,0.01561917,0.06870269,0.0001580848,0.0001055142,0.02888424,0.0003286623,0.1249874,0.249556,0.1245945,0.1715699,0.004561133,0.003468753,0.002075718,0.02253204,0.002149013,0.009853546,0.9693505,0.974676,0.126952,0.04078339,0.6553326,0.7638434,1.91301E-06,4.838015E-06,Happy
22.5977148,0.0653227,0.04387596,0.01236202,0.05702483,0.05090992,0.0008983599,4.796892E-06,1.779577E-06,0.2150297,0.2356214,0.2063866,0.220919,0.03378969,0.2513819,0.2122751,0.01511607,0.07954671,0.05730241,0.5172225,0.5022099,0.004912923,0.005251446,0.002033229,0.0007885563,0.1716317,0.0007809266,0.007109514,0.01579941,0.06880793,0.0001571774,0.0001050196,0.02883234,0.0003360512,0.1249213,0.2491933,0.125509,0.1727588,0.00454417,0.003400832,0.002081714,0.0227562,0.002148639,0.009800295,0.9693009,0.9747165,0.1267614,0.04096518,0.6531308,0.7633451,1.919688E-06,4.823591E-06,Happy
22.6188175,0.06626363,0.04456092,0.0123651,0.05669905,0.05020073,0.0008989131,4.826328E-06,1.788001E-06,0.2129858,0.2342949,0.2056979,0.2201824,0.0333308,0.2520536,0.2132654,0.01507901,0.07970409,0.05740045,0.5157125,0.5007858,0.004966918,0.005295069,0.002044781,0.0007840004,0.1700897,0.0007786478,0.007046505,0.01581632,0.06916169,0.0001586176,0.000105924,0.02900656,0.0003286166,0.1256943,0.2503453,0.1248632,0.1721447,0.00459428,0.00349457,0.002079427,0.02251141,0.002151566,0.009918126,0.9691998,0.9747038,0.1269436,0.04108633,0.6568785,0.7667892,1.936302E-06,4.863449E-06,Happy
22.6381994,0.06401074,0.04332663,0.01258338,0.05830739,0.0511195,0.0008982658,4.860004E-06,1.785887E-06,0.2124301,0.2336549,0.2045259,0.219402,0.03353712,0.2522738,0.2131339,0.01505049,0.08033235,0.05786615,0.5156929,0.5001995,0.004988562,0.005364184,0.002059724,0.0007847063,0.1694814,0.0007763215,0.006967569,0.01553293,0.06866094,0.0001611014,0.0001073717,0.02918832,0.000325961,0.1270016,0.2517194,0.1243709,0.1720368,0.00457964,0.003502237,0.002067079,0.02244544,0.002138686,0.009917827,0.9692195,0.9747447,0.1285125,0.04130713,0.6567923,0.7668363,1.951533E-06,4.8569E-06,Happy
22.6578911,0.06286001,0.04277518,0.01271487,0.05914006,0.05162272,0.0008981696,4.879239E-06,1.790155E-06,0.2120573,0.233596,0.2049883,0.2199794,0.03369105,0.2523326,0.2129328,0.01505431,0.08031349,0.05780505,0.5155551,0.4998103,0.005002339,0.005400314,0.002071795,0.0007762941,0.1684981,0.0007799415,0.006924858,0.01547217,0.06859738,0.0001620251,0.0001078504,0.0294066,0.0003206334,0.1277954,0.2532237,0.1242691,0.1717055,0.004598807,0.003566535,0.002061947,0.02230617,0.002135764,0.009912834,0.9692379,0.9748459,0.1291538,0.04141043,0.6593375,0.7697411,1.959395E-06,4.836165E-06,Happy
22.6787761,0.06160226,0.04203057,0.0127775,0.06017814,0.05243116,0.0008969248,4.876723E-06,1.789397E-06,0.2113846,0.2329938,0.2045883,0.2195085,0.03385095,0.2522004,0.2126814,0.01503312,0.08042549,0.05793188,0.5135961,0.4994587,0.005029512,0.005428691,0.00207625,0.0007876438,0.1689036,0.0007762464,0.006865256,0.01534892,0.06802013,0.0001612639,0.0001073246,0.02963532,0.0003335044,0.1285919,0.2543135,0.1243187,0.1728544,0.004612375,0.003416485,0.002051073,0.02225585,0.002123084,0.009940107,0.9691408,0.9747924,0.1293283,0.04151517,0.6567188,0.7676327,1.969859E-06,4.829233E-06,Happy
22.7013568,0.05994223,0.04124588,0.0129794,0.06148916,0.0528356,0.0008992545,4.904221E-06,1.782965E-06,0.2105818,0.2334174,0.2054922,0.2209393,0.03387137,0.2540191,0.2137934,0.01484768,0.08049735,0.05769519,0.5143778,0.4993951,0.005051428,0.005469749,0.002093934,0.0007629181,0.1676064,0.0007950228,0.006820937,0.01527958,0.0685743,0.0001652505,0.000109498,0.0298052,0.0003167569,0.1302678,0.2574956,0.1236272,0.1708961,0.004614789,0.003592737,0.002044874,0.02209844,0.00212218,0.009933881,0.9692672,0.974984,0.1309283,0.04122239,0.6611506,0.7733123,1.977476E-06,4.788099E-06,Happy
22.7224199,0.05869636,0.040503,0.01307311,0.06258141,0.05369896,0.0008960945,4.901682E-06,1.78901E-06,0.2098385,0.2325598,0.2048351,0.2202181,0.03413599,0.2535688,0.2132165,0.01483923,0.08060753,0.05782943,0.5122384,0.499031,0.005077024,0.005500964,0.002088523,0.0007836497,0.1684375,0.0007833011,0.006808141,0.01525046,0.06786942,0.0001635814,0.0001086261,0.03005937,0.0003352214,0.1298826,0.2566502,0.123867,0.1725463,0.004640066,0.003391087,0.0020351,0.02205955,0.00212001,0.009980711,0.969188,0.9749603,0.1305731,0.04160738,0.6575965,0.7698878,1.986375E-06,4.790099E-06,Happy
22.741695,0.05834549,0.04106101,0.01314143,0.06378492,0.05317217,0.0008891886,4.890956E-06,1.823077E-06,0.2071421,0.2310788,0.2057674,0.2210133,0.03417486,0.2596461,0.2172226,0.01409383,0.08021187,0.05748532,0.5088411,0.4976749,0.005147983,0.005600166,0.002078517,0.0007844453,0.1700141,0.0007969592,0.006980993,0.01596514,0.06947432,0.0001562925,0.0001042787,0.03083487,0.000335586,0.1286132,0.2561984,0.1266204,0.174559,0.004693672,0.003491582,0.002005647,0.02201737,0.002136122,0.009941364,0.9698338,0.9754848,0.12956,0.04156878,0.6632318,0.7732702,2.004715E-06,4.737092E-06,Happy
22.7640803,0.05815274,0.04084384,0.01307606,0.06425103,0.05368989,0.0008925901,4.898458E-06,1.84039E-06,0.2060225,0.2282237,0.2047555,0.2197679,0.03453915,0.258293,0.2159018,0.01419214,0.0805575,0.05777317,0.5060803,0.4974581,0.005189371,0.005715555,0.00207137,0.000808005,0.1730308,0.0007948288,0.007057423,0.01647068,0.07001787,0.0001538222,0.000103179,0.0309951,0.0003598927,0.1276455,0.2561097,0.1276784,0.1768943,0.004698903,0.003251332,0.001996447,0.02197648,0.002144098,0.009939952,0.9700133,0.9756815,0.1284148,0.04196327,0.6583922,0.7690281,2.000863E-06,4.771665E-06,Happy
22.7848088,0.05841246,0.04161627,0.0130761,0.06465289,0.05272857,0.000892255,4.905919E-06,1.860804E-06,0.20481,0.2272453,0.2052882,0.2203538,0.03404373,0.2643672,0.2206127,0.01360349,0.08040869,0.05756654,0.5055193,0.4965141,0.005230705,0.005775231,0.002072893,0.0008017787,0.1736253,0.0008051489,0.007191551,0.01685292,0.07156949,0.0001522377,0.000102119,0.0312016,0.0003515597,0.1270565,0.2555111,0.129541,0.1784084,0.004688446,0.003390171,0.001996599,0.02207408,0.002171925,0.009916672,0.9704585,0.9760772,0.1291053,0.0419256,0.6628274,0.7726439,2.007966E-06,4.746471E-06,Happy
22.8076225,0.05797175,0.04106253,0.01309633,0.06512048,0.05354694,0.0008931852,4.905591E-06,1.87062E-06,0.2039332,0.2257495,0.2045603,0.2195141,0.03432572,0.2634223,0.2196791,0.01365091,0.08055373,0.05773826,0.503165,0.4959356,0.005257635,0.005840117,0.002066572,0.0008232237,0.1752155,0.000799018,0.007215176,0.01718569,0.07155916,0.0001499277,0.0001009986,0.0314372,0.0003736863,0.1263221,0.2550448,0.1297062,0.1794756,0.004714092,0.003181947,0.001984834,0.02200638,0.002171493,0.009940454,0.9705543,0.9761503,0.1278861,0.04207418,0.6599739,0.7693174,2.009491E-06,4.765467E-06,Happy
22.8277762,0.05735493,0.04140663,0.01295068,0.0663667,0.05223487,0.0008927976,4.898126E-06,1.82901E-06,0.2051235,0.2278757,0.2063053,0.2212141,0.03358798,0.2635894,0.2207135,0.01371667,0.08019932,0.05712903,0.5053878,0.4970139,0.005246743,0.005690905,0.00207088,0.0008072432,0.1756979,0.0008038948,0.007206141,0.01646292,0.07232063,0.0001573336,0.0001050184,0.03112294,0.0003325416,0.1267077,0.2542398,0.1265131,0.1764237,0.004713335,0.003573571,0.001976309,0.02175427,0.002162555,0.009963866,0.9702064,0.9760603,0.1305685,0.04231172,0.6608944,0.7721158,2.000811E-06,4.762164E-06,Happy
22.8493948,0.05743871,0.04217447,0.01286922,0.06643654,0.05102477,0.0008905355,4.835238E-06,1.7809E-06,0.2080221,0.2302608,0.2086589,0.223303,0.03115241,0.2755096,0.2327186,0.01285926,0.07939085,0.05638762,0.5067323,0.4978053,0.005182874,0.005541374,0.002066206,0.0007931677,0.1762946,0.0008081351,0.007235815,0.01584842,0.07290184,0.0001641794,0.0001084952,0.03065549,0.0003126475,0.126645,0.2522286,0.1234844,0.1730996,0.00471334,0.003773583,0.001975834,0.02158405,0.002158097,0.009930782,0.9698619,0.9758911,0.1331355,0.04185977,0.6614804,0.7747853,1.978484E-06,4.694665E-06,Happy
22.8681741,0.05680781,0.04225755,0.01285498,0.0666815,0.05035951,0.0008879935,4.809062E-06,1.765616E-06,0.2089084,0.2318803,0.2092243,0.2241882,0.03068502,0.2808605,0.2371358,0.01238353,0.07933629,0.05613995,0.5078049,0.4978941,0.005167192,0.005469712,0.002073063,0.0007863542,0.1769078,0.0008154013,0.007236383,0.01562505,0.07374144,0.0001677834,0.000110378,0.03057869,0.0002968538,0.1278809,0.2527205,0.1221916,0.172085,0.004691066,0.003957311,0.001969246,0.02160003,0.002143722,0.009844244,0.9697094,0.9758925,0.1348323,0.04192633,0.66219,0.7755461,1.983793E-06,4.63644E-06,Happy
22.8886908,0.05677036,0.04264738,0.01280494,0.06691762,0.04988597,0.0008888345,4.797089E-06,1.748211E-06,0.2093572,0.2326788,0.2098492,0.2247958,0.03030745,0.2812448,0.2379653,0.01238615,0.07916163,0.05588369,0.5086555,0.4978333,0.005166727,0.005412062,0.002070915,0.0007796765,0.1773179,0.0008218199,0.007211057,0.01536447,0.07405204,0.0001699236,0.0001114127,0.03048507,0.0002834001,0.1283794,0.2523659,0.1206976,0.1704295,0.004700723,0.004144578,0.001962935,0.02150739,0.00213267,0.009853378,0.9694743,0.9757982,0.1355811,0.04184482,0.6622485,0.7763207,1.982915E-06,4.634482E-06,Happy
22.9086182,0.05652855,0.04299863,0.01279279,0.06683446,0.04919558,0.00088806,4.76047E-06,1.726997E-06,0.2113061,0.2346126,0.2115071,0.226418,0.0290984,0.2895809,0.245967,0.01181985,0.07864753,0.05540727,0.5098021,0.4985048,0.005123888,0.005325283,0.002075523,0.0007674522,0.1774922,0.000831828,0.007214271,0.01514466,0.07462235,0.0001731868,0.0001129305,0.03035018,0.0002776961,0.1292044,0.2524394,0.1194143,0.1693035,0.004698792,0.004208839,0.001964956,0.02147709,0.002126316,0.009795529,0.9692035,0.9756842,0.1372361,0.04163312,0.6633598,0.7780399,1.97652E-06,4.569045E-06,Happy
22.9289388,0.05643943,0.04309212,0.01280823,0.06683348,0.04900204,0.0008878725,4.755356E-06,1.722258E-06,0.211308,0.2349141,0.2114708,0.226506,0.02931524,0.2880022,0.2444341,0.01192292,0.07872847,0.0553964,0.5101174,0.498275,0.005126438,0.005312385,0.002076947,0.0007646414,0.1776938,0.0008344494,0.007200149,0.0150662,0.0747,0.000173634,0.0001131413,0.03038579,0.0002724965,0.1296273,0.2527572,0.1188773,0.1686502,0.004700877,0.004285075,0.001956339,0.02144071,0.002113902,0.009765714,0.9691531,0.9756728,0.1375787,0.04165776,0.6632133,0.7780004,1.977797E-06,4.565213E-06,Happy
22.9512737,0.05561469,0.04184802,0.01295552,0.06733099,0.0500167,0.0008916889,4.77202E-06,1.730609E-06,0.2108999,0.2350183,0.2116169,0.2268,0.02928409,0.2904691,0.2463549,0.01167667,0.07861196,0.05526285,0.511241,0.4970241,0.005135108,0.005312359,0.002080018,0.0007466272,0.1764968,0.0008506601,0.007238836,0.01518778,0.07482988,0.0001751756,0.0001142199,0.02992459,0.0002693263,0.129712,0.2532284,0.119928,0.1689243,0.004630505,0.004327995,0.001998803,0.02185483,0.002144579,0.009798434,0.9689324,0.975481,0.1358853,0.04140125,0.6647534,0.7791609,1.985771E-06,4.55903E-06,Happy
22.9710722,0.05421214,0.04026445,0.013012,0.06861087,0.05156757,0.0009076046,4.759862E-06,1.769869E-06,0.2057054,0.2334813,0.20849,0.2245699,0.02904162,0.2930926,0.2488944,0.01155424,0.08009814,0.05602877,0.5101702,0.4965447,0.005308888,0.005410891,0.002115504,0.0007425896,0.1787367,0.0008839726,0.007171434,0.01587198,0.07542877,0.0001703345,0.0001115454,0.02989893,0.0002718641,0.1318384,0.2615253,0.1234725,0.1714413,0.004515514,0.004263288,0.001983126,0.02225454,0.002116472,0.009662023,0.969111,0.975554,0.132925,0.04141634,0.6611903,0.775801,2.026718E-06,4.606215E-06,Happy
